participant condition voxel_id BOLD
21 0 282 2.4797616340283066
21 1 282 11.363702172030306
22 0 282 14.851834117805094
22 1 282 15.716560473344778
23 0 282 1.717015009079139
23 1 282 5.808549458892941
24 0 282 -16.97637978846578
24 1 282 -15.125262555929615
25 0 282 -9.848862417204343
25 1 282 6.952042472523686
26 0 282 -16.82692581546909
26 1 282 8.408708923036224
27 0 282 1.9562053619072286
27 1 282 2.3263274634945286
28 0 282 -9.26600808026077
28 1 282 -0.2023321850109632
29 0 282 -14.528841718927284
29 1 282 -12.876718888989062
0 0 283 -3.52891146899202
0 1 283 -7.352084261475733
1 0 283 -5.688359716837022
1 1 283 -4.911426649387812
2 0 283 4.035324072982942
2 1 283 8.678276589564765
3 0 283 5.06890546660076
3 1 283 7.0464849134213186
4 0 283 -3.0964431179263703
4 1 283 -5.1571938653110605
5 0 283 -5.349864841680294
5 1 283 -0.22676001815201435
6 0 283 -12.736566221496894
6 1 283 0.6730518062700098
7 0 283 2.1960705345767115
7 1 283 11.706426497363378
8 0 283 15.017019820960948
8 1 283 6.143831069330357
9 0 283 -18.824194407403773
9 1 283 14.578658535654574
10 0 283 9.123323231662688
10 1 283 -12.17194101822064
11 0 283 10.340247694668493
11 1 283 -27.254461514303287
12 0 283 3.8973976929538052
12 1 283 -0.9214149717529849
13 0 283 1.4811720354123452
13 1 283 -2.3207712980236717
14 0 283 -4.326328594341474
14 1 283 19.946035918676472
15 0 283 19.36745477349281
15 1 283 9.212422275483233
16 0 283 14.519766489189124
16 1 283 -3.061442956142909
17 0 283 -6.420782543863605
17 1 283 -2.25528518473818
18 0 283 -20.331330948387397
18 1 283 -6.248896944467109
19 0 283 14.992255235802759
19 1 283 3.8401581244959906
20 0 283 -8.173558043858772
20 1 283 9.240927524052296
21 0 283 -4.990999167175923
21 1 283 -5.220618992887316
22 0 283 17.39689735496516
22 1 283 5.676027096691906
23 0 283 0.8434663094831523
23 1 283 -17.581494424211392
24 0 283 -2.489071977690112
24 1 283 5.78080188022468
25 0 283 22.34121996019597
25 1 283 3.791318293570131
26 0 283 -2.8584417042805397
26 1 283 -16.88244649098821
27 0 283 -0.8480904708362829
27 1 283 6.9171860439904815
28 0 283 12.411132578601983
28 1 283 4.06582109002721
29 0 283 6.884325554780508
29 1 283 -2.789708413914187
0 0 284 9.736717025529256
0 1 284 -1.4338676734030888
1 0 284 -22.985139420138527
1 1 284 8.385899342179352
2 0 284 24.450470773270535
2 1 284 16.38439501870492
3 0 284 -8.996574720418725
3 1 284 -1.2965482295881006
4 0 284 -6.5266629168225405
4 1 284 -17.44281506704205
5 0 284 -4.6674797258507486
5 1 284 3.9111396750759733
6 0 284 5.657364030983896
6 1 284 -24.292300467131543
7 0 284 12.949824129093333
7 1 284 -0.021482780357830755
8 0 284 -5.103504093383896
8 1 284 18.199251375124224
9 0 284 -10.821696733194212
9 1 284 11.317139259789844
10 0 284 11.311829857320706
10 1 284 -5.762396613223439
11 0 284 -16.37498881387709
11 1 284 5.4840699912111
12 0 284 7.556790207800944
12 1 284 -13.277364550459971
13 0 284 -6.81953551540783
13 1 284 -10.252094397004575
14 0 284 20.591981769428973
14 1 284 1.8835769751679048
15 0 284 -6.193805486462012
15 1 284 -25.444783667230077
16 0 284 15.669156506344025
16 1 284 -22.614839758546555
17 0 284 8.70970202826628
17 1 284 -6.504684242974375
18 0 284 -5.68594156699182
18 1 284 -5.439421380355839
19 0 284 1.145183543982569
19 1 284 7.474890960588401
20 0 284 12.892691279679685
20 1 284 2.0340865587794603
21 0 284 -23.4483082208437
21 1 284 0.19647594817414474
22 0 284 7.168322304376262
22 1 284 -15.520075736187126
23 0 284 -0.4590318689446518
23 1 284 4.99304479916724
24 0 284 18.361833680750195
24 1 284 7.510187246230584
25 0 284 21.255354474630316
25 1 284 -1.1089460314938069
26 0 284 -24.56395023514595
26 1 284 -8.08786194210532
27 0 284 2.8764467643461065
27 1 284 -0.9289733999238816
28 0 284 8.17632784865049
28 1 284 8.147645308352722
29 0 284 -10.0781644958596
29 1 284 21.98049356803117
0 0 285 9.21509761666571
0 1 285 -8.478514236191325
1 0 285 -7.641339168638496
1 1 285 -7.170674924139014
2 0 285 21.876978092341158
2 1 285 14.098505436340615
3 0 285 15.45884418394695
3 1 285 6.364164260171621
4 0 285 23.788354997044014
4 1 285 -10.634456842327973
5 0 285 6.418508124542692
5 1 285 -8.781545704741426
6 0 285 -5.769290557363767
6 1 285 32.35740015713674
7 0 285 8.511426995183037
7 1 285 10.524343974992192
8 0 285 -0.7701152097041588
8 1 285 -6.055603771185264
9 0 285 -15.39361646211064
9 1 285 4.693710347975496
10 0 285 1.9583457946414864
10 1 285 21.073133651813794
11 0 285 2.630299630053969
11 1 285 -4.321428355298429
12 0 285 14.00567232309835
12 1 285 -5.060614054178982
13 0 285 7.194439487591957
13 1 285 -4.3202554612627235
14 0 285 1.9824417275476809
14 1 285 -6.917677085348255
15 0 285 -25.907580160747354
15 1 285 -23.562865904650458
16 0 285 10.214315768958151
16 1 285 3.2902840530424435
17 0 285 0.11265616888820298
17 1 285 -6.178338490728463
18 0 285 -16.555366864181597
18 1 285 -0.08390072094827533
19 0 285 26.666219490322646
19 1 285 -12.502521732549734
20 0 285 -3.189154638552905
20 1 285 6.424377290171786
21 0 285 -5.679488193840178
21 1 285 -18.964586193146207
22 0 285 14.297340544514887
22 1 285 14.285897583425735
23 0 285 10.974552257874189
23 1 285 0.18776768716808315
24 0 285 -12.760839486932372
24 1 285 -14.60598538611255
25 0 285 9.845904038551854
25 1 285 -9.931612301181211
26 0 285 17.391923850972297
26 1 285 14.654017877629958
27 0 285 -7.459969673749355
27 1 285 10.83503896658308
28 0 285 -0.5882113663037307
28 1 285 5.076736524046385
29 0 285 3.4521587623918206
29 1 285 9.50492591940314
0 0 286 18.313197584965053
0 1 286 1.5018890996560408
1 0 286 -1.1939713707127124
1 1 286 -0.22726403040210766
2 0 286 10.795820710395581
2 1 286 -13.127833588946777
3 0 286 3.572162055250616
3 1 286 -2.9957923463060823
4 0 286 21.24801765996308
4 1 286 -4.644584271142064
5 0 286 13.701091400974327
5 1 286 4.943620771427738
6 0 286 7.2121556033382275
6 1 286 6.6729017732150515
7 0 286 2.3179477672490387
7 1 286 -7.788198835387023
8 0 286 0.7102798584237832
8 1 286 -1.340643127024691
9 0 286 -1.618913263486609
9 1 286 10.565236990134494
10 0 286 11.269264596868464
10 1 286 1.9277721352379718
11 0 286 -7.952480454816025
11 1 286 3.259446940125274
12 0 286 5.747226285471815
12 1 286 0.917647343192327
13 0 286 16.902035284885102
13 1 286 14.494748780451078
14 0 286 -2.349896502807928
14 1 286 12.709328112535658
15 0 286 0.42458408774141715
15 1 286 -12.338626458540691
16 0 286 18.33829969341932
16 1 286 -3.857475568212546
17 0 286 14.26826635692426
17 1 286 -3.234338166803815
18 0 286 -11.237121529347268
18 1 286 -5.791402176881851
19 0 286 -13.956883687347194
19 1 286 11.499081668949698
20 0 286 -2.22146887111858
20 1 286 -4.084734026665764
21 0 286 -26.517915068447635
21 1 286 6.982444416732497
22 0 286 12.231786242200814
22 1 286 -4.885874267071655
23 0 286 -8.290872698257079
23 1 286 17.31850093347074
24 0 286 0.5519785462328919
24 1 286 -3.5811545622928462
25 0 286 -2.4512500987735195
25 1 286 -19.38575020528747
26 0 286 -3.6237973652990316
26 1 286 -11.427719963289075
27 0 286 -23.527803236315485
27 1 286 -17.856891660180217
28 0 286 -10.84884640755216
28 1 286 -10.392968430642172
29 0 286 -10.704375545656927
29 1 286 -5.5909833020087465
0 0 287 21.926724480194206
0 1 287 6.667223410605858
1 0 287 -17.80548455864101
1 1 287 3.0488622560691847
2 0 287 10.694078928953006
2 1 287 3.9811501850701347
3 0 287 -2.51125626196374
3 1 287 -0.8261417358165596
4 0 287 23.38619144914401
4 1 287 -14.1212908024471
5 0 287 -2.7961230688691336
5 1 287 -2.5978318981798485
6 0 287 5.249779701465662
6 1 287 8.675837526587392
7 0 287 11.361636795111655
7 1 287 -0.9677984063621048
8 0 287 2.1229629605594664
8 1 287 -8.02675820803121
9 0 287 -7.06337976010408
9 1 287 21.136300340282876
10 0 287 7.261671199984002
10 1 287 10.51783600499481
11 0 287 -7.469408008664651
11 1 287 10.477930467173914
12 0 287 4.345893227585771
12 1 287 -25.350040159659045
13 0 287 -12.522067369601979
13 1 287 -17.515234979800343
14 0 287 11.80959854933174
14 1 287 23.93854661857356
15 0 287 15.036768039020279
15 1 287 -2.908265996037486
16 0 287 7.365199953971021
16 1 287 -18.543597672250492
17 0 287 14.353894183602524
17 1 287 12.441682084949269
18 0 287 -8.386768746015104
18 1 287 19.828915522688117
19 0 287 34.636498079384076
19 1 287 13.636229041530958
20 0 287 -1.286290975870364
20 1 287 10.153060587615387
21 0 287 -3.25962335825015
21 1 287 -5.623569851642735
22 0 287 7.813813545148426
22 1 287 -4.304061722271469
23 0 287 -4.565999122990604
23 1 287 -7.792827238200011
24 0 287 -6.481724004844442
24 1 287 -17.65598929262322
25 0 287 -24.245224055757966
25 1 287 -4.385758322084243
26 0 287 23.91769975145344
26 1 287 -3.115446327033454
27 0 287 -5.509583976483931
27 1 287 6.500281065193805
28 0 287 -12.93570730365227
28 1 287 -8.265877860968484
29 0 287 12.903003288948918
29 1 287 8.667962497255278
0 0 288 17.76504691425289
0 1 288 -0.05832878758569061
1 0 288 4.759397881424015
1 1 288 0.35668649616700215
2 0 288 2.9075818557210584
2 1 288 -20.3591506078845
3 0 288 0.24020739233583763
3 1 288 9.037200938316568
4 0 288 -15.852549328662084
4 1 288 5.698662285110933
5 0 288 -1.5655568732942362
5 1 288 19.11018614756124
6 0 288 0.18581554972245595
6 1 288 11.049624266316897
7 0 288 -5.775471628192604
7 1 288 -2.8556639566057394
8 0 288 -11.313856719129676
8 1 288 9.733048228013647
9 0 288 9.55224409713881
9 1 288 3.472379078039843
10 0 288 -10.65507103066403
10 1 288 2.8427282095319892
11 0 288 0.08917450094381835
11 1 288 7.732779952337621
12 0 288 5.955648378323614
12 1 288 8.04674702284028
13 0 288 5.718705296357629
13 1 288 -18.010306482180347
14 0 288 -13.249816549735131
14 1 288 -15.746120083901594
15 0 288 5.306963583653518
15 1 288 15.234120403236545
16 0 288 19.46270816210894
16 1 288 14.776913933230437
17 0 288 -5.225715133846007
17 1 288 2.0365490249773748
18 0 288 -17.205113653536717
18 1 288 -22.715715587812525
19 0 288 13.32988059531376
19 1 288 0.5828258061556136
20 0 288 7.096932971439186
20 1 288 14.084718005435034
21 0 288 -1.8476196769100077
21 1 288 -10.732992163501091
22 0 288 13.11283333516119
22 1 288 16.513434178825396
23 0 288 3.162229147017824
23 1 288 12.696514679770495
24 0 288 4.048013362604084
24 1 288 8.470282725812737
25 0 288 25.06641726109198
25 1 288 -10.984601127632926
26 0 288 4.83900772216616
26 1 288 1.3879940203544354
27 0 288 -7.881253851345347
27 1 288 6.630772410908623
28 0 288 2.2622282516273353
28 1 288 -7.909319163595455
29 0 288 -7.957091080258894
29 1 288 6.4945481114056856
0 0 289 20.463794315179527
0 1 289 -12.470059891179197
1 0 289 -3.0776939775255947
1 1 289 0.931985862856481
2 0 289 -2.840862086029647
2 1 289 -14.45526170998726
3 0 289 19.39370555552904
3 1 289 11.124696624030307
4 0 289 0.8929992536664288
4 1 289 -12.385259917218278
5 0 289 15.304522101684233
5 1 289 -12.184832016885295
6 0 289 -13.074793063390715
6 1 289 -7.889824383195564
7 0 289 -2.194685313056413
7 1 289 -2.898610688224087
8 0 289 2.7265178732916997
8 1 289 -10.530935906358437
9 0 289 -5.3904077917314
9 1 289 -9.472686599255507
10 0 289 -18.623571036831358
10 1 289 12.3234690835071
11 0 289 9.985991686666011
11 1 289 12.438157406988196
12 0 289 7.1380880695208315
12 1 289 5.124337550409139
13 0 289 -0.6747035626532161
13 1 289 -5.748502554256685
14 0 289 -0.8316552056394702
14 1 289 1.562964742209208
15 0 289 -14.9592835583957
15 1 289 8.888405423147418
16 0 289 -34.02389827677999
16 1 289 7.162854062663058
17 0 289 10.106910099623482
17 1 289 -7.212590117338845
18 0 289 1.2225294320104103
18 1 289 1.796474981237625
19 0 289 13.722233514725998
19 1 289 -2.751923253396748
20 0 289 5.605289736053646
20 1 289 7.893923809572674
21 0 289 -12.18253645825428
21 1 289 4.909659284012172
22 0 289 8.014555616503129
22 1 289 15.721285172600895
23 0 289 -4.621823490694777
23 1 289 -3.201090937294163
24 0 289 -12.578936829294705
24 1 289 -16.32284512746645
25 0 289 -7.909844584518626
25 1 289 -17.363617192731923
26 0 289 -3.538182161589355
26 1 289 -0.8983659039309634
27 0 289 18.972581548406204
27 1 289 -18.203113020523734
28 0 289 -5.758817425306658
28 1 289 -28.344657139862665
29 0 289 -13.374869477893496
29 1 289 1.3260449570600403
0 0 290 11.005176587014313
0 1 290 15.498866012221876
1 0 290 7.823725642152966
1 1 290 4.39420800119541
2 0 290 -1.9183387648298305
2 1 290 -26.061379405384535
3 0 290 1.9172176142675426
3 1 290 2.3062870203585715
4 0 290 7.24830429761051
4 1 290 -13.602329667681834
5 0 290 1.7104193249802775
5 1 290 -11.336669816821113
6 0 290 5.5455490205739455
6 1 290 -1.219966615284
7 0 290 10.909335153071009
7 1 290 -10.574728306238525
8 0 290 -0.8952797314652466
8 1 290 19.9340895329992
9 0 290 -0.4571054464361189
9 1 290 19.601776687574958
10 0 290 -24.131151828771
10 1 290 4.648340661108874
11 0 290 -6.119733182072972
11 1 290 2.1862050304630194
12 0 290 30.382409980643637
12 1 290 10.533425488132082
13 0 290 15.761949873545113
13 1 290 15.440996498111554
14 0 290 -10.76857867263074
14 1 290 -0.8703789765506119
15 0 290 -4.295135926193048
15 1 290 -12.036360870390695
16 0 290 -14.143359981769493
16 1 290 2.3369579229362465
17 0 290 22.17571366333114
17 1 290 -8.817821558268577
18 0 290 -14.11291281102917
18 1 290 -18.814064552152153
19 0 290 4.079076351890781
19 1 290 11.79948485193161
20 0 290 -9.354924631344213
20 1 290 15.639883199049926
21 0 290 0.2824770745558044
21 1 290 -3.6183540754060672
22 0 290 9.142764994088685
22 1 290 16.385857026013298
23 0 290 19.265438931091893
23 1 290 4.755101044325462
24 0 290 -22.783982429596364
24 1 290 20.490944109927923
25 0 290 -4.284762085729863
25 1 290 -10.336707298955638
26 0 290 -6.937728952593881
26 1 290 -8.139056910442003
27 0 290 -5.436205050637387
27 1 290 26.52212100151274
28 0 290 26.180787300854046
28 1 290 -1.2839058539132626
29 0 290 7.762427429098185
29 1 290 7.885953385940965
0 0 291 8.200829907657766
0 1 291 10.493639010729762
1 0 291 10.908186846781696
1 1 291 10.076734059435319
2 0 291 3.9261628071593235
2 1 291 -4.1992565447409165
3 0 291 -13.924525224258206
3 1 291 13.093797944763745
4 0 291 12.59333691655439
4 1 291 -27.593123418955773
5 0 291 20.158732979134857
5 1 291 0.4336528123742722
6 0 291 -18.358857516379405
6 1 291 -12.344186966156665
7 0 291 -8.892291320599895
7 1 291 -12.290472320271476
8 0 291 7.37428352895744
8 1 291 -13.415217234895126
9 0 291 -9.787764587527349
9 1 291 12.871528663143712
10 0 291 -7.577289168770192
10 1 291 -4.906140550446616
11 0 291 -15.70698141748557
11 1 291 -9.691579822511137
12 0 291 -5.2020883737933845
12 1 291 -3.8285478892914346
13 0 291 -8.317063059731145
13 1 291 -17.26842608555665
14 0 291 -11.456152537663872
14 1 291 3.5593187096848937
15 0 291 12.336554269535796
15 1 291 -26.763892282533256
16 0 291 -0.5573900847507448
16 1 291 0.46383243403887786
17 0 291 9.693679216962227
17 1 291 1.3368132296010864
18 0 291 -11.303774851517373
18 1 291 -6.935055139815979
19 0 291 -8.756958428577075
19 1 291 2.4525976278514134
20 0 291 4.54414377512777
20 1 291 -0.7518571625934913
21 0 291 -4.99058347206948
21 1 291 5.65533824595541
22 0 291 8.23017375358326
22 1 291 -0.5533280517117425
23 0 291 5.9591145923012805
23 1 291 -2.0721693584472094
24 0 291 -3.0389150528096827
24 1 291 -14.616635832014813
25 0 291 -17.667002810368448
25 1 291 13.323296439782105
26 0 291 -14.037841585880068
26 1 291 -15.787034151758641
27 0 291 -18.88820756772808
27 1 291 3.857483627739043
28 0 291 -10.783558720231934
28 1 291 -20.589981487448636
29 0 291 2.212660489513901
29 1 291 1.1942565565743537
0 0 292 4.882935108725734
0 1 292 20.303411239381862
1 0 292 -18.47463485067124
1 1 292 4.209009151423958
2 0 292 14.586839860908404
2 1 292 -10.26404690899013
3 0 292 11.266951244901769
3 1 292 -10.194475237711485
4 0 292 10.163117886221826
4 1 292 -4.681955770768838
5 0 292 -8.776727972054596
5 1 292 2.803834013294268
6 0 292 -9.02261995155158
6 1 292 10.313211746571676
7 0 292 10.009543622202534
7 1 292 10.926598000877165
8 0 292 12.93733278846131
8 1 292 -0.4539640803371234
9 0 292 7.7604433005358295
9 1 292 -2.1762103853335217
10 0 292 3.730329619283259
10 1 292 -18.689784419796606
11 0 292 27.02842646744936
11 1 292 0.4408047661572987
12 0 292 -7.5956096454662845
12 1 292 0.2296341145704583
13 0 292 -14.051488219471743
13 1 292 -32.90236519455014
14 0 292 1.9218192321054892
14 1 292 -1.296176850969055
15 0 292 -8.750875139258524
15 1 292 -2.6351065960093027
16 0 292 6.18533743114271
16 1 292 -5.744054974627845
17 0 292 25.10037402293345
17 1 292 13.002336242275021
18 0 292 -8.577285681484131
18 1 292 -10.115938549593574
19 0 292 8.487866108343498
19 1 292 9.609072431815278
20 0 292 -10.405502420845208
20 1 292 -1.7254457827903
21 0 292 -6.055297886602116
21 1 292 -14.847622396201013
22 0 292 10.66737720506406
22 1 292 3.200213880813374
23 0 292 12.783060598649232
23 1 292 -0.8457542341663749
24 0 292 0.22431213898472432
24 1 292 -0.4324032876572049
25 0 292 7.406434727943894
25 1 292 -10.347049919420602
26 0 292 -11.540680748317858
26 1 292 6.7608818915009445
27 0 292 -4.749700430436355
27 1 292 -9.84312550019668
28 0 292 10.787258599008856
28 1 292 -20.11830184991658
29 0 292 -0.09001711593598775
29 1 292 1.3228921836408654
0 0 293 8.032907897711697
0 1 293 5.924889901917655
1 0 293 13.961088146942174
1 1 293 -0.22573535176535978
2 0 293 5.432942065599726
2 1 293 12.272815530270982
3 0 293 -7.194124235350435
3 1 293 -4.644457418531486
4 0 293 -12.149590046198403
4 1 293 -13.830008781541428
5 0 293 -20.522937125340633
5 1 293 -15.355486668342659
6 0 293 16.757280925931383
6 1 293 -0.5931018180502292
7 0 293 1.2533103566604415
7 1 293 -6.804680511934628
8 0 293 -13.518303812823092
8 1 293 34.78487868042651
9 0 293 -16.614650499126878
9 1 293 -2.5652867345985495
10 0 293 11.424584842063348
10 1 293 -21.334016006661304
11 0 293 11.44895646388035
11 1 293 12.503687338045529
12 0 293 12.671028001033065
12 1 293 -13.218097927284834
13 0 293 2.6625643620164885
13 1 293 0.3201821293923046
14 0 293 10.350999777270868
14 1 293 4.204321361471226
15 0 293 -2.6892810178944018
15 1 293 3.5885635052540783
16 0 293 17.641150130821508
16 1 293 -9.59012076322479
17 0 293 14.428146531958834
17 1 293 0.00463859057345098
18 0 293 -3.7513785128144965
18 1 293 -6.641104585561131
19 0 293 -8.015736985378267
19 1 293 -11.58804252795395
20 0 293 7.234141102104421
20 1 293 17.488838957340022
21 0 293 11.946930134472456
21 1 293 0.6080728563000141
22 0 293 -6.9353613889455525
22 1 293 0.04367068229894707
23 0 293 -2.784250860628964
23 1 293 9.699752221474226
24 0 293 -2.4984685867862226
24 1 293 -3.1564558602847828
25 0 293 3.3865602532225396
25 1 293 -6.942016443813492
26 0 293 -23.22637281723446
26 1 293 -7.3713704880876
27 0 293 -12.159092855037768
27 1 293 11.32272120398473
28 0 293 0.6550793868784502
28 1 293 -12.510734211802077
29 0 293 -2.694654498175006
29 1 293 -1.7945239316832895
0 0 294 23.957702492433594
0 1 294 11.057239612196962
1 0 294 -2.654292161037528
1 1 294 3.624963872126894
2 0 294 -12.098651857734827
2 1 294 5.193071498210889
3 0 294 18.73099574337896
3 1 294 8.179725245037915
4 0 294 26.264656277185278
4 1 294 -26.51050465445863
5 0 294 2.800394832995429
5 1 294 -3.7317296565545037
6 0 294 2.8592131675916708
6 1 294 2.5569994346995646
7 0 294 9.272869884492593
7 1 294 -8.286211432226233
8 0 294 1.9435696735307653
8 1 294 20.073914797527905
9 0 294 7.819916145653063
9 1 294 13.920926248812663
10 0 294 17.963243344366937
10 1 294 -7.654185994732978
11 0 294 -5.81994705999447
11 1 294 -14.704801095097679
12 0 294 -22.998427506607392
12 1 294 -16.197839133355252
13 0 294 -13.585741130633062
13 1 294 7.3105679623692605
14 0 294 12.683524825900514
14 1 294 14.185487826118852
15 0 294 2.7058713933851317
15 1 294 -10.534594207141977
16 0 294 -13.424869262038964
16 1 294 8.175056411875913
17 0 294 4.372589641366361
17 1 294 -11.266875902929332
18 0 294 -15.556917450199807
18 1 294 -0.5875709326447695
19 0 294 0.07350394962509768
19 1 294 -16.955346258427436
20 0 294 -7.464475728361472
20 1 294 6.199734817661437
21 0 294 13.548659831397085
21 1 294 12.84559713641643
22 0 294 28.464779185877294
22 1 294 18.71563075930389
23 0 294 23.229710678505622
23 1 294 -8.99474808013932
24 0 294 4.774606804954086
24 1 294 -17.2560890787944
25 0 294 -18.495640685946814
25 1 294 -11.573870645245249
26 0 294 -25.341939627515803
26 1 294 -16.06787841720629
27 0 294 4.8728392235412334
27 1 294 4.783985777322383
28 0 294 -4.560928211239798
28 1 294 1.364042280165809
29 0 294 4.500180330610147
29 1 294 -17.227374100385084
0 0 295 10.548865018637013
0 1 295 24.81243870191117
1 0 295 -2.647094581512921
1 1 295 -20.45287846531595
2 0 295 6.002947641551279
2 1 295 7.435441953348782
3 0 295 -25.223785026125878
3 1 295 6.124856944656191
4 0 295 -24.890757760065274
4 1 295 -30.298819898619456
5 0 295 -20.22508904224398
5 1 295 -3.5896279953718926
6 0 295 -3.323241206500897
6 1 295 3.5664446337772975
7 0 295 17.257589256766305
7 1 295 -6.2781223745896
8 0 295 5.659737393839279
8 1 295 7.236656433794393
9 0 295 -6.186013024224751
9 1 295 11.06176185733716
10 0 295 -8.401861775360656
10 1 295 1.6156196845146926
11 0 295 23.44201102302395
11 1 295 -12.541458307132755
12 0 295 18.76809419067781
12 1 295 -6.949599389735342
13 0 295 12.356650556876128
13 1 295 1.0485464029963123
14 0 295 -22.601590754556568
14 1 295 2.056776368672528
15 0 295 -0.10648499998456065
15 1 295 23.117412662527418
16 0 295 -26.045505712972304
16 1 295 -15.819169307796011
17 0 295 5.249627771438673
17 1 295 -4.813882530124405
18 0 295 1.1013099723092739
18 1 295 -1.26531828047052
19 0 295 4.911881055033642
19 1 295 4.200831417130153
20 0 295 14.774411118496767
20 1 295 40.945386937598535
21 0 295 14.273239176086316
21 1 295 9.838729460635495
22 0 295 5.7426480215702655
22 1 295 -18.004828142692695
23 0 295 6.593919660441699
23 1 295 -0.8214672070195834
24 0 295 6.026161981875338
24 1 295 -0.43525508688082615
25 0 295 15.400603604853808
25 1 295 -14.60496882526821
26 0 295 1.7581004726517866
26 1 295 13.288123630335802
27 0 295 -8.083473553586577
27 1 295 0.4876741189872618
28 0 295 -26.602580580335218
28 1 295 2.3541769751621913
29 0 295 -9.426428364712327
29 1 295 6.748084233939248
0 0 296 17.787496119115136
0 1 296 6.803790973116633
1 0 296 -6.438874504121317
1 1 296 10.75298381736315
2 0 296 -7.760481271810653
2 1 296 7.408753411311241
3 0 296 9.273034571057286
3 1 296 4.837472830414446
4 0 296 4.398550770610821
4 1 296 -15.325120038399561
5 0 296 -3.496659015584939
5 1 296 7.483246993184212
6 0 296 -10.747982944915435
6 1 296 12.077145289479937
7 0 296 -9.022508650813649
7 1 296 -5.684070948484945
8 0 296 12.185315520204881
8 1 296 12.65699951365309
9 0 296 -5.996001815685663
9 1 296 13.340634359367677
10 0 296 12.704124031918871
10 1 296 -5.188887197448271
11 0 296 -1.0378988242726541
11 1 296 -18.991413995701816
12 0 296 32.78875328021947
12 1 296 -24.38994507315918
13 0 296 0.9682360450999313
13 1 296 -3.9899306404505612
14 0 296 -14.615696117576881
14 1 296 -4.481718246544848
15 0 296 -4.076501910805349
15 1 296 -9.431596966962056
16 0 296 12.378329426980839
16 1 296 14.315643644723705
17 0 296 4.2354682034712905
17 1 296 -10.876487830780253
18 0 296 -16.48467337433036
18 1 296 -5.317616342255695
19 0 296 -6.106950919729226
19 1 296 -8.277784138661119
20 0 296 -11.126659055604216
20 1 296 19.8237957541389
21 0 296 2.7677799839663857
21 1 296 -3.7074658921571997
22 0 296 22.162100513335854
22 1 296 1.560204761506202
23 0 296 7.944960643953527
23 1 296 8.636914643434602
24 0 296 -4.833217041414641
24 1 296 7.510962891812095
25 0 296 -4.789703072297185
25 1 296 1.8820908499352011
26 0 296 -17.440303622674595
26 1 296 -11.789841155982227
27 0 296 1.7114747943833901
27 1 296 11.427784614696813
28 0 296 -7.731628925726188
28 1 296 -10.631814769661972
29 0 296 -7.802496921345866
29 1 296 -1.4226741027587557
0 0 297 10.301910034268102
0 1 297 -3.427370441768293
1 0 297 6.355783764695634
1 1 297 -21.01766023293311
2 0 297 16.748044604259313
2 1 297 0.9063551218461475
3 0 297 -14.71806722443919
3 1 297 -2.651932758967828
4 0 297 5.907093839713549
4 1 297 2.2405799738466223
5 0 297 11.006316328503457
5 1 297 -13.111494969645983
6 0 297 6.242872216319692
6 1 297 6.005855856715056
7 0 297 -5.72104461638075
7 1 297 -26.661485009364885
8 0 297 -6.418783880903433
8 1 297 -9.207039051957773
9 0 297 -1.1418241261240356
9 1 297 1.0971732399746232
10 0 297 4.49554919365082
10 1 297 26.48825242588908
11 0 297 13.260368571518914
11 1 297 11.494225742501706
12 0 297 6.877037425259244
12 1 297 10.011604632044959
13 0 297 -1.9537780030027887
13 1 297 -9.109432176919364
14 0 297 -6.8437374595266975
14 1 297 -11.119491743986705
15 0 297 -9.819762069067416
15 1 297 -1.9602075741336165
16 0 297 17.679437494028377
16 1 297 -17.782477705964094
17 0 297 12.093008394431001
17 1 297 -7.710906115265057
18 0 297 -9.75570635655334
18 1 297 -1.757044174315304
19 0 297 -12.154486116534498
19 1 297 -25.580985344591827
20 0 297 -4.323242845039891
20 1 297 -11.27537172105882
21 0 297 -7.8921127755965905
21 1 297 -13.711915637151629
22 0 297 -4.404227740446572
22 1 297 7.627575900642946
23 0 297 -8.193265748520876
23 1 297 -12.644611117438755
24 0 297 8.000957916286195
24 1 297 -2.7764500214931624
25 0 297 -16.509009757370315
25 1 297 7.3222208531730955
26 0 297 -6.244261126571558
26 1 297 0.5720373411793731
27 0 297 1.7688542955071476
27 1 297 13.160951117851718
28 0 297 -4.166462880245261
28 1 297 -13.757219822578387
29 0 297 -0.6449312154414328
29 1 297 8.507376775950739
0 0 298 -10.580445742909623
0 1 298 22.21164747249466
1 0 298 13.818500111568863
1 1 298 16.61910707955494
2 0 298 17.232235674512403
2 1 298 -10.642283780586425
3 0 298 -0.6774405581566088
3 1 298 -1.2571073129009935
4 0 298 7.006731782901446
4 1 298 -19.535446800522642
5 0 298 -0.11517404164158428
5 1 298 -1.245910892240686
6 0 298 -5.219042001127514
6 1 298 -16.116632070325988
7 0 298 -8.639581682619543
7 1 298 5.063848394618135
8 0 298 12.385281312741848
8 1 298 21.823861015485065
9 0 298 -11.213927758156803
9 1 298 -12.185077374106768
10 0 298 10.307293469899555
10 1 298 -23.960658349654647
11 0 298 17.655415262566404
11 1 298 -8.51257117302983
12 0 298 -5.218271092661959
12 1 298 -6.695899358283686
13 0 298 -10.300808315540495
13 1 298 1.3078284047942403
14 0 298 -13.857952355976028
14 1 298 -17.24050529614538
15 0 298 -16.888508371790767
15 1 298 -6.410421998257747
16 0 298 -5.979322756151546
